timestamp,voltage,current_amps,frequency,power_factor
7980,219.55,3.61,50.02,0.97
8000,220.11,3.52,49.93,0.98
8020,219.65,3.64,49.97,0.97
8040,219.48,3.32,50.01,0.97
8060,219.01,3.32,50.10,0.97
8080,220.86,3.64,50.03,0.97
8100,219.76,3.67,50.04,0.97
8120,220.10,3.56,49.96,0.96
8140,220.69,3.34,49.91,0.98
8160,219.95,3.37,49.95,0.96
8180,220.43,3.43,49.95,0.96
8200,219.86,3.36,50.01,0.97
8220,220.36,3.40,49.96,0.97
8240,220.15,3.49,50.07,0.97
8260,220.95,3.49,49.96,0.96
8280,220.54,3.30,50.08,0.98
8300,219.89,3.40,49.97,0.96
8320,219.99,3.51,50.03,0.97
8340,220.45,3.63,50.00,0.96
8360,220.21,3.46,49.96,0.98
8380,219.44,3.58,49.96,0.97
8400,219.85,3.34,50.00,0.97
8420,219.98,3.68,50.00,0.96
8440,220.69,3.46,49.92,0.97
8460,220.62,3.35,49.95,0.96
8480,220.52,3.32,50.04,0.96
8500,219.82,3.54,50.06,0.96
8520,219.43,3.53,50.04,0.96
8540,219.46,3.69,49.92,0.98
8560,220.77,3.54,49.91,0.97
8580,219.82,3.34,49.97,0.97
8600,220.41,3.51,50.05,0.97
8620,219.54,3.32,49.93,0.97
8640,220.17,3.40,49.97,0.98
8660,220.17,3.66,49.96,0.96
8680,219.81,3.56,49.91,0.97
8700,219.76,3.53,50.04,0.97
8720,220.77,3.64,50.10,0.97
8740,220.68,3.35,50.08,0.96
8760,220.97,3.30,49.95,0.97
8780,220.76,3.31,50.08,0.98
8800,219.59,3.36,49.93,0.97
8820,220.90,3.66,50.01,0.97
8840,220.85,3.65,49.92,0.97
8860,220.23,3.47,49.91,0.97
8880,219.01,3.59,49.99,0.97
8900,219.23,3.70,49.92,0.96
8920,220.50,3.38,49.95,0.96
8940,220.64,3.69,49.99,0.97
8960,220.17,3.57,50.03,0.97
8980,219.86,3.52,50.06,0.97
9000,220.77,3.40,49.98,0.97
9020,219.58,3.65,50.08,0.97
9040,220.94,3.60,49.96,0.96
9060,220.04,3.39,49.99,0.98
9080,220.37,3.47,49.96,0.97
9100,220.84,3.41,49.92,0.97
9120,220.30,3.41,50.04,0.97
9140,220.69,3.67,49.91,0.98
9160,219.47,3.37,50.04,0.96
9180,219.60,3.62,49.94,0.96
9200,220.25,3.57,49.95,0.97
9220,220.85,3.31,50.08,0.97
9240,219.95,3.67,49.97,0.97
9260,220.45,3.56,50.05,0.97
9280,219.44,3.63,49.98,0.96
9300,219.63,3.47,50.04,0.97
9320,220.74,3.36,50.06,0.98
9340,219.76,3.39,50.01,0.97
9360,220.84,3.66,49.99,0.96
9380,219.16,3.56,50.04,0.97
9400,219.71,3.42,50.01,0.97
9420,219.60,3.67,50.06,0.97
9440,220.34,3.56,50.01,0.97
9460,220.10,3.48,50.03,0.97
9480,220.88,3.30,49.98,0.98
9500,220.47,3.69,50.05,0.97
9520,220.22,3.69,49.94,0.98
9540,219.29,3.54,49.95,0.98
9560,219.24,3.48,50.04,0.97
9580,220.32,3.66,50.02,0.97
9600,219.54,3.48,50.03,0.96
9620,219.09,3.64,49.94,0.96
9640,219.79,3.42,50.06,0.97
9660,219.15,3.36,49.98,0.97
9680,220.52,3.32,49.98,0.97
9700,220.51,3.33,50.02,0.97
9720,219.28,3.66,50.08,0.97
9740,220.78,3.68,50.08,0.97
9760,219.71,3.45,50.01,0.97
9780,219.03,3.59,50.09,0.96
9800,220.16,3.64,49.99,0.97
9820,219.43,3.68,49.95,0.98
9840,219.11,3.44,49.98,0.96
9860,219.42,3.62,50.04,0.97
9880,220.40,3.44,50.00,0.98
9900,220.40,3.39,50.01,0.97
9920,220.43,3.44,49.97,0.98
9940,220.84,3.62,50.05,0.97
9960,219.74,3.46,50.07,0.96
9980,219.19,3.32,49.98,0.97
