timestamp,voltage,current_amps,frequency,power_factor
3000,212.85,3.85,51.12,0.72
3020,214.76,2.49,48.57,0.79
3040,229.33,-0.26,49.38,0.80
3060,237.28,1.54,51.04,0.82
3080,234.49,-0.17,49.78,0.80
3100,238.99,5.51,48.92,0.75
3120,209.54,4.48,51.11,0.83
3140,219.99,1.84,49.99,0.72
3160,202.02,4.58,51.11,0.79
3180,228.45,2.68,51.38,0.79
3200,228.51,3.72,50.88,0.82
3220,220.05,6.37,49.69,0.83
3240,219.33,6.53,51.50,0.84
3260,222.06,0.39,50.43,0.74
3280,219.28,7.40,51.01,0.77
3300,206.43,7.13,49.41,0.71
3320,203.95,1.92,48.95,0.79
3340,202.15,6.69,48.78,0.71
3360,226.93,2.10,50.07,0.78
3380,206.23,7.40,49.05,0.76
3400,220.23,7.01,48.96,0.80
3420,230.35,3.59,50.20,0.73
3440,206.26,5.92,50.73,0.83
3460,220.58,2.93,48.83,0.75
3480,201.16,4.60,48.50,0.74
3500,207.59,7.30,51.01,0.71
3520,229.76,1.53,51.54,0.80
3540,206.71,3.51,50.74,0.83
3560,234.20,1.57,50.12,0.85
3580,231.78,1.30,49.60,0.83
3600,227.06,1.84,50.35,0.81
3620,218.02,6.61,50.48,0.73
3640,234.68,1.55,49.88,0.74
3660,209.13,4.39,48.75,0.71
3680,237.74,5.29,50.90,0.81
3700,233.67,2.59,51.25,0.78
3720,225.80,6.37,49.10,0.85
3740,227.49,4.75,48.61,0.75
3760,229.83,6.91,49.87,0.77
3780,230.84,6.88,50.95,0.80
3800,236.67,0.97,51.45,0.78
3820,240.27,1.24,49.12,0.80
3840,229.41,2.18,51.07,0.73
3860,239.93,3.00,51.39,0.70
3880,204.90,1.75,48.65,0.75
3900,228.76,2.30,49.58,0.71
3920,227.40,2.92,49.56,0.75
3940,235.77,7.50,51.22,0.83
3960,207.57,2.83,50.05,0.82
3980,216.83,2.64,48.90,0.79
4000,220.20,3.08,48.66,0.78
4020,212.39,6.66,51.14,0.76
4040,226.29,7.30,49.65,0.77
4060,215.89,6.62,50.77,0.82
4080,211.15,3.20,49.75,0.81
4100,226.98,7.46,49.63,0.84
4120,205.63,0.07,50.98,0.83
4140,216.62,5.93,50.74,0.82
4160,228.80,5.89,49.47,0.75
4180,210.70,5.75,49.98,0.81
4200,211.74,0.50,51.13,0.72
4220,238.34,1.52,50.31,0.81
4240,206.93,0.64,51.27,0.78
4260,226.16,1.94,48.76,0.76
4280,239.22,4.16,49.73,0.79
4300,238.56,3.85,50.63,0.76
4320,236.64,7.07,49.02,0.77
4340,220.30,6.52,49.01,0.72
4360,217.05,-0.17,48.72,0.81
4380,235.80,4.06,50.62,0.72
4400,223.77,4.39,49.22,0.83
4420,211.60,1.91,48.57,0.73
4440,203.03,2.81,49.04,0.72
4460,208.26,2.76,51.49,0.78
4480,213.79,6.73,50.97,0.80
4500,209.45,2.03,49.39,0.81
4520,235.35,0.33,50.77,0.79
4540,210.90,5.97,51.13,0.72
4560,237.02,-0.35,49.97,0.84
4580,217.73,5.90,50.33,0.84
4600,230.84,6.38,50.71,0.75
4620,217.93,0.64,49.86,0.77
4640,225.61,5.57,50.06,0.73
4660,237.23,1.89,49.33,0.78
4680,201.15,-0.10,49.46,0.83
4700,213.57,2.79,48.57,0.73
4720,239.89,6.13,50.29,0.83
4740,206.73,2.13,49.27,0.72
4760,214.54,1.78,49.52,0.73
4780,214.51,3.65,51.47,0.77
4800,224.68,1.82,50.76,0.83
4820,231.99,-0.57,48.99,0.76
4840,219.84,3.49,49.89,0.71
4860,216.13,6.72,49.62,0.80
4880,225.29,5.13,49.94,0.77
4900,225.67,6.08,49.03,0.79
4920,210.25,0.19,51.38,0.73
4940,230.50,5.49,50.51,0.78
4960,199.97,6.15,50.61,0.73
4980,237.07,1.96,49.10,0.78
5000,212.28,7.17,50.60,0.78
5020,222.76,6.64,50.21,0.82
5040,232.03,0.13,48.99,0.78
5060,212.29,7.05,50.59,0.75
5080,235.22,2.95,51.50,0.72
5100,230.12,3.43,50.96,0.84
5120,239.88,6.28,49.37,0.72
5140,229.92,3.25,51.42,0.71
5160,213.50,3.26,49.67,0.72
5180,227.27,-0.03,48.88,0.71
5200,212.79,6.88,49.83,0.78
5220,219.82,0.22,48.81,0.84
5240,234.17,5.64,50.56,0.83
5260,227.56,5.92,48.59,0.77
5280,215.52,7.36,51.50,0.84
5300,231.43,0.42,48.90,0.75
5320,217.33,1.70,49.86,0.70
5340,211.57,7.40,49.06,0.75
5360,200.80,7.00,49.90,0.81
5380,205.24,3.70,49.61,0.78
5400,233.40,6.21,50.23,0.83
5420,221.97,0.78,49.51,0.84
5440,224.50,4.60,51.05,0.84
5460,200.71,6.84,48.55,0.82
5480,205.25,6.53,50.43,0.73
5500,200.13,2.52,50.04,0.76
5520,227.04,6.35,50.16,0.73
5540,217.24,3.92,49.68,0.72
5560,211.75,1.81,49.35,0.72
5580,226.71,-0.33,49.85,0.73
5600,210.84,0.98,50.87,0.71
5620,212.63,5.01,51.37,0.73
5640,230.56,-0.28,49.75,0.73
5660,226.13,3.54,50.92,0.74
5680,221.57,6.99,49.00,0.83
5700,206.65,1.28,50.10,0.77
5720,230.42,4.87,48.92,0.73
5740,200.60,1.63,50.21,0.73
5760,233.44,4.70,48.81,0.73
5780,240.30,1.14,50.39,0.76
5800,228.28,5.17,48.92,0.81
5820,220.97,4.60,50.63,0.78
5840,231.38,5.26,50.31,0.71
5860,229.14,6.76,51.03,0.73
5880,237.92,6.04,50.28,0.71
5900,209.73,2.44,51.04,0.73
5920,209.88,1.53,50.60,0.85
5940,212.29,3.57,50.22,0.73
5960,216.56,3.25,48.54,0.71
5980,209.36,6.59,50.77,0.70
6000,239.13,5.30,49.24,0.84
6020,220.28,3.81,51.24,0.84
6040,237.14,7.07,50.68,0.71
6060,222.79,7.25,50.01,0.83
6080,203.72,0.57,48.84,0.80
6100,205.91,5.25,48.96,0.71
6120,209.74,5.88,50.59,0.74
6140,224.88,2.79,49.51,0.73
6160,232.86,0.03,50.89,0.72
6180,203.56,0.45,48.95,0.76
6200,219.58,1.48,51.10,0.74
6220,226.74,1.68,51.13,0.78
6240,223.79,1.33,49.87,0.84
6260,212.16,2.87,51.08,0.77
6280,214.92,-0.20,50.77,0.75
6300,239.50,7.56,49.23,0.77
6320,217.60,-0.51,50.20,0.77
6340,218.58,5.21,49.16,0.76
6360,208.38,6.06,50.98,0.75
6380,202.36,1.92,51.13,0.84
6400,237.48,4.14,49.19,0.71
6420,213.45,1.39,49.75,0.75
6440,207.83,5.60,49.96,0.77
6460,227.03,0.03,51.27,0.79
6480,232.94,0.44,49.37,0.82
6500,199.38,7.12,49.91,0.73
6520,212.66,2.87,49.11,0.83
6540,224.52,-0.37,48.86,0.76
6560,232.46,5.57,51.54,0.79
6580,221.83,5.65,51.36,0.74
6600,216.38,5.93,51.12,0.83
6620,213.52,6.69,48.60,0.73
6640,220.42,1.21,50.13,0.73
6660,221.87,2.17,49.31,0.83
6680,205.52,-0.46,49.46,0.78
6700,227.66,3.51,51.09,0.83
6720,212.91,3.19,50.69,0.76
6740,204.13,4.11,49.56,0.71
6760,231.87,7.12,50.21,0.71
6780,240.12,0.44,48.98,0.77
6800,219.07,3.88,48.94,0.75
6820,231.09,3.83,49.88,0.74
6840,210.85,3.50,50.65,0.72
6860,216.66,5.43,49.67,0.84
6880,234.84,7.27,50.84,0.70
6900,213.26,4.74,49.43,0.83
6920,211.25,6.51,49.25,0.78
6940,222.05,4.55,51.47,0.73
6960,223.12,1.78,51.02,0.84
6980,201.36,7.21,51.41,0.85
7000,235.93,5.11,50.95,0.77
7020,235.76,4.84,49.92,0.74
7040,228.22,0.18,49.26,0.84
7060,199.51,1.43,49.25,0.70
7080,220.64,0.88,51.29,0.83
7100,210.06,3.34,50.93,0.83
7120,230.48,0.26,51.28,0.71
7140,217.23,2.65,51.27,0.72
7160,212.22,0.10,49.36,0.75
7180,200.97,0.01,48.68,0.75
7200,230.20,5.15,51.44,0.71
7220,211.45,0.24,49.75,0.80
7240,204.80,3.03,49.41,0.75
7260,226.58,5.85,50.15,0.76
7280,236.46,1.20,49.45,0.74
7300,203.93,0.94,48.81,0.80
7320,213.56,2.49,49.11,0.77
7340,199.82,7.29,49.33,0.85
7360,236.76,0.00,48.84,0.77
7380,214.25,5.84,49.71,0.73
7400,205.59,6.14,50.39,0.79
7420,212.20,0.35,50.33,0.78
7440,222.90,2.66,48.61,0.79
7460,229.39,3.71,50.74,0.78
7480,201.04,7.43,50.04,0.77
7500,207.37,4.14,49.27,0.77
7520,212.92,4.24,50.79,0.77
7540,233.19,0.39,50.20,0.81
7560,231.04,6.24,50.93,0.76
7580,206.69,3.19,49.46,0.78
7600,225.44,6.53,50.79,0.77
7620,208.01,6.71,50.84,0.81
7640,234.34,2.55,50.73,0.71
7660,234.19,6.47,48.93,0.81
7680,222.21,-0.14,49.16,0.83
7700,202.44,3.79,50.18,0.73
7720,203.14,2.00,50.43,0.82
7740,231.23,3.79,48.56,0.83
7760,213.08,6.89,50.98,0.72
7780,219.51,0.65,51.44,0.77
7800,210.49,6.00,49.78,0.81
7820,204.84,6.51,50.30,0.71
7840,225.92,5.76,50.15,0.82
7860,214.93,4.72,50.56,0.77
7880,212.48,7.39,50.92,0.73
7900,216.48,1.68,51.05,0.72
7920,224.84,2.51,51.05,0.84
7940,228.06,1.56,51.03,0.83
7960,225.16,5.26,48.85,0.78
7980,206.83,0.92,50.27,0.83
8000,220.85,3.43,49.96,0.96
8020,220.02,3.61,50.08,0.98
8040,219.19,3.31,50.07,0.97
8060,219.95,3.40,50.02,0.97
8080,220.49,3.63,50.10,0.97
8100,220.41,3.52,49.99,0.98
8120,219.37,3.35,49.90,0.97
8140,220.46,3.44,49.95,0.98
8160,219.40,3.53,49.95,0.96
8180,219.85,3.68,50.05,0.98
8200,219.18,3.47,49.93,0.98
8220,219.80,3.59,49.94,0.97
8240,220.80,3.49,50.04,0.98
8260,220.54,3.59,50.02,0.96
8280,220.99,3.32,50.02,0.97
8300,220.08,3.67,50.08,0.97
8320,220.95,3.46,49.97,0.96
8340,220.57,3.61,50.01,0.97
8360,220.02,3.52,50.00,0.98
8380,219.42,3.43,49.95,0.97
8400,220.09,3.32,49.95,0.98
8420,220.90,3.67,50.04,0.97
8440,219.75,3.68,50.06,0.96
8460,219.72,3.38,50.02,0.96
8480,219.12,3.66,50.07,0.97
8500,220.12,3.39,50.08,0.97
8520,219.13,3.65,50.00,0.97
8540,220.18,3.42,49.96,0.97
8560,220.46,3.54,50.08,0.98
8580,219.04,3.57,49.91,0.96
8600,219.69,3.32,49.92,0.96
8620,220.95,3.39,49.94,0.96
8640,219.78,3.58,49.95,0.97
8660,219.57,3.38,50.06,0.97
8680,219.98,3.44,49.91,0.97
8700,220.53,3.68,49.94,0.98
8720,219.65,3.67,50.09,0.96
8740,220.73,3.37,50.05,0.97
8760,220.02,3.55,49.94,0.98
8780,220.07,3.33,49.98,0.97
8800,220.68,3.31,49.98,0.97
8820,219.30,3.51,49.91,0.97
8840,220.09,3.31,49.92,0.98
8860,220.13,3.35,50.00,0.96
8880,219.04,3.60,49.92,0.96
8900,219.06,3.60,50.02,0.96
8920,219.46,3.32,49.95,0.98
8940,219.78,3.34,50.09,0.96
8960,220.97,3.47,50.02,0.97
8980,219.68,3.62,49.99,0.96
9000,220.70,3.61,49.97,0.97
9020,219.04,3.65,49.95,0.97
9040,219.11,3.52,50.09,0.98
9060,219.10,3.41,49.95,0.97
9080,220.78,3.49,50.07,0.96
9100,219.31,3.69,50.03,0.97
9120,219.03,3.64,50.02,0.98
9140,219.28,3.60,50.02,0.96
9160,220.83,3.40,49.91,0.98
9180,219.60,3.55,49.96,0.98
9200,220.73,3.45,50.07,0.97
9220,220.97,3.44,50.05,0.97
9240,220.59,3.67,50.02,0.96
9260,219.21,3.53,49.94,0.97
9280,220.34,3.34,50.04,0.96
9300,220.45,3.46,50.05,0.98
9320,219.77,3.37,49.91,0.98
9340,220.25,3.41,50.04,0.96
9360,219.93,3.49,49.93,0.97
9380,220.39,3.61,49.92,0.98
9400,220.20,3.49,50.09,0.97
9420,219.99,3.59,50.08,0.97
9440,219.01,3.67,50.09,0.96
9460,219.08,3.45,50.07,0.96
9480,220.16,3.66,50.03,0.96
9500,220.11,3.42,50.05,0.97
9520,220.00,3.68,50.10,0.98
9540,219.90,3.44,49.96,0.96
9560,220.76,3.40,50.05,0.97
9580,220.12,3.52,49.95,0.96
9600,220.44,3.44,50.00,0.96
9620,219.29,3.49,50.04,0.97
9640,219.62,3.52,49.91,0.96
9660,219.49,3.41,49.99,0.97
9680,220.97,3.48,49.94,0.97
9700,219.05,3.60,49.94,0.96
9720,220.85,3.40,49.95,0.97
9740,219.86,3.68,50.05,0.96
9760,219.70,3.65,50.06,0.96
9780,220.30,3.67,49.94,0.97
9800,220.85,3.64,50.10,0.97
9820,219.67,3.41,49.93,0.98
9840,220.97,3.50,50.06,0.97
9860,219.54,3.52,50.01,0.97
9880,219.16,3.68,50.02,0.98
9900,220.77,3.57,49.98,0.97
9920,220.19,3.48,50.03,0.98
9940,219.19,3.61,50.08,0.97
9960,219.74,3.41,50.02,0.98
9980,219.83,3.49,50.08,0.96
